yield,dose N,dose P,dose K,pH,prec 1,prec 2,prec 3,prec 4,prec 5,temp 1,temp 2,temp 3,temp 4,temp 5,soil P,soil K,soil Ca,soil Mg
293,30,8.73362445414847,0,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
1568,60,0,0,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
246,90,0,25,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
1605,30,0,0,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
688,30,0,75,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
577,0,8.73362445414847,0,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
825,90,0,75,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
1271,0,0,0,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
1017,30,0,25,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
927,60,0,50,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
869,90,8.73362445414847,75,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
1713,30,8.73362445414847,50,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
2403,0,0,75,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
1257,60,8.73362445414847,0,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
512,30,8.73362445414847,75,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
2777,0,0,75,5.75,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.4000000000000018e-5,1.5000000000000005e-5,4.300000000000002e-5,5.000000000000005e-6
1280,30,8.73362445414847,50,5.69,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8000000000000047e-5,1.5000000000000024e-5,6.100000000000011e-5,7.000000000000013e-6
1830,60,8.73362445414847,0,5.67,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.3e-5,2.600000000000002e-5,9.1e-5,1.2000000000000012e-5
1614,90,8.73362445414847,75,5.67,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.500000000000011e-5,3.500000000000012e-5,4.000000000000013e-5,6.00000000000002e-6
2689,60,8.73362445414847,75,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
3535,0,8.73362445414847,25,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
405,60,0,0,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
878,60,8.73362445414847,25,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
188,60,0,25,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
371,30,0,50,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
1430,30,8.73362445414847,25,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
1333,60,0,75,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
686,90,0,0,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
658,90,0,25,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
904,60,0,50,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
1975,0,0,50,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
733,90,0,50,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
1114,0,8.73362445414847,50,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
317,90,8.73362445414847,25,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
411,30,0,0,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
739,0,8.73362445414847,75,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
340,30,0,25,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
579,0,0,0,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
1059,30,0,75,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
735,90,0,75,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
2138,60,8.73362445414847,50,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
1084,0,8.73362445414847,0,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
2690,0,0,0,4.6,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.3e-5,1.4999999999999997e-5,4.399999999999998e-5,5.9999999999999985e-6
2350,0,8.73362445414847,50,4.68,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9000000000000075e-5,1.700000000000004e-5,5.40000000000001e-5,7.000000000000018e-6
3001,60,0,75,4.84,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.200000000000007e-5,1.400000000000003e-5,4.90000000000001e-5,6.0000000000000146e-6
3777,0,0,50,4.87,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.7000000000000025e-5,1.7000000000000007e-5,5.1000000000000033e-5,9.000000000000007e-6
3028,30,8.73362445414847,0,4.6,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.3e-5,1.4999999999999997e-5,4.399999999999998e-5,5.9999999999999985e-6
3124,90,0,0,4.68,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9000000000000075e-5,1.700000000000004e-5,5.40000000000001e-5,7.000000000000018e-6
1195,30,0,75,4.84,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.200000000000007e-5,1.400000000000003e-5,4.90000000000001e-5,6.0000000000000146e-6
1873,60,8.73362445414847,25,4.87,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.7000000000000025e-5,1.7000000000000007e-5,5.1000000000000033e-5,9.000000000000007e-6
2755,30,0,50,4.6,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.3e-5,1.4999999999999997e-5,4.399999999999998e-5,5.9999999999999985e-6
1058,90,0,25,4.68,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9000000000000075e-5,1.700000000000004e-5,5.40000000000001e-5,7.000000000000018e-6
2023,0,0,75,4.84,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.200000000000007e-5,1.400000000000003e-5,4.90000000000001e-5,6.0000000000000146e-6
1849,30,8.73362445414847,50,4.87,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.7000000000000025e-5,1.7000000000000007e-5,5.1000000000000033e-5,9.000000000000007e-6
793,90,0,50,4.6,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.3e-5,1.4999999999999997e-5,4.399999999999998e-5,5.9999999999999985e-6
1066,90,8.73362445414847,25,4.68,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9000000000000075e-5,1.700000000000004e-5,5.40000000000001e-5,7.000000000000018e-6
861,60,0,0,4.84,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.200000000000007e-5,1.400000000000003e-5,4.90000000000001e-5,6.0000000000000146e-6
1711,0,8.73362445414847,25,4.87,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.7000000000000025e-5,1.7000000000000007e-5,5.1000000000000033e-5,9.000000000000007e-6
1377,30,8.73362445414847,75,4.68,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9000000000000075e-5,1.700000000000004e-5,5.40000000000001e-5,7.000000000000018e-6
903,60,8.73362445414847,50,4.84,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.200000000000007e-5,1.400000000000003e-5,4.90000000000001e-5,6.0000000000000146e-6
1833,90,8.73362445414847,0,4.87,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.7000000000000025e-5,1.7000000000000007e-5,5.1000000000000033e-5,9.000000000000007e-6
201,60,8.73362445414847,75,4.6,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.3e-5,1.4999999999999997e-5,4.399999999999998e-5,5.9999999999999985e-6
843,90,8.73362445414847,75,4.68,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9000000000000075e-5,1.700000000000004e-5,5.40000000000001e-5,7.000000000000018e-6
308,90,0,75,4.84,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.200000000000007e-5,1.400000000000003e-5,4.90000000000001e-5,6.0000000000000146e-6
625,60,0,50,4.6,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,3.3e-5,1.4999999999999997e-5,4.399999999999998e-5,5.9999999999999985e-6
698,0,0,25,4.68,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9000000000000075e-5,1.700000000000004e-5,5.40000000000001e-5,7.000000000000018e-6
